Entity,Code,Year,10.5.1 - Return on assets (%) - FI_FSI_FSERA,10.5.1 - Regulatory capital to assets (%) - FI_FSI_FSKA,10.5.1 - Liquid assets to short term liabilities (%) - FI_FSI_FSLS,10.5.1 - Non-performing loans to total gross loans (%) - FI_FSI_FSANL,10.5.1 - Net open position in foreign exchange to capital (%) - FI_FSI_FSSNO,10.5.1 - Non-performing loans net of provisions to capital (%) - FI_FSI_FSKNL,10.5.1 - Regulatory Tier 1 capital to risk-weighted assets (%) - FI_FSI_FSKRTC
Kazakhstan,KAZ,2019,3.71454046014689,13.2483931054584,95.8661104301778,8.14263936186248,1.6493384928173,6.56383511226016,19.1078770834477
Kenya,KEN,2006,3.35913100307759,10.263880627093,,19.3506009805152,,,16.3906575956658
Kenya,KEN,2007,3.86187572284282,10.7434597170376,,10.2296598269247,,,18.074151198602
Kenya,KEN,2008,3.4866645002407,11.0480057607004,,9.00677350787851,18.4355764789477,36.9196985576771,16.8654342854254
Kenya,KEN,2009,3.435801999014,12.0355703537784,,7.99908181601359,-6.29947465823138,31.2759613625262,17.3700750675539
Kenya,KEN,2010,4.61763926947986,13.5528789316868,,6.29148875289431,12.4779748936654,23.3757444854432,18.6525396695931
Kenya,KEN,2011,4.50463448839274,13.2622621910839,,4.42867036062892,9.84137142120479,16.4676734232731,17.3133253229791
Kenya,KEN,2012,4.7027432850289,13.551710802892,40.5030675628366,4.59422956130158,5.75376980926817,16.4784960128795,18.1097840529377
Kenya,KEN,2013,4.70287590519072,14.2935150320615,38.2799746508514,5.04641770918127,-3.07397211717827,16.8410786183096,19.4227893652417
Kenya,KEN,2014,4.67243171913975,14.2467521326984,,5.4551197240463,4.36583383214893,8.39203121299835,15.9324885463741
Kenya,KEN,2015,4.04412803783191,14.414409010997,,5.9887640736269,2.72862977726427,10.6266583995837,18.1975176797828
Kenya,KEN,2016,3.96496988634298,14.2983334765144,,11.6612600205293,6.53637001910228,24.5243937659657,16.131531853409
Kenya,KEN,2017,3.21448775735094,14.5525025899428,,9.94912828884012,2.36621383718807,12.0040925590856,14.6918526988898
Kenya,KEN,2018,3.42830659997264,14.3268967247331,,11.6912201255887,3.77376244592575,10.1497934708401,17.2289176055169
Kenya,KEN,2019,3.55201999232967,15.5849947755441,,12.0140924838641,-0.342875426149032,16.1466344498689,16.7845994036599
Kosovo,OWID_KOS,2010,1.33761698431871,9.38506478933742,123.98347394545,5.80526374637873,-0.0937729244949123,5.45286403504732,15.6181728219243
Kosovo,OWID_KOS,2011,1.3576189055687,9.54248596546111,116.782324136617,5.66580052766946,2.51844913339431,4.6298969652226,14.7617064322124
Kosovo,OWID_KOS,2012,0.652431733219369,9.58731773557535,127.991032898215,7.40082979935601,0.0014740610037935,5.92498820474811,14.9928155051637
Kosovo,OWID_KOS,2013,0.868048207636542,9.1017516062389,126.099046216659,8.5482461957591,2.31550933394812,7.85147271672483,12.8359878659847
Kosovo,OWID_KOS,2014,2.15679710561459,10.8296662570709,40.9869510713923,8.30909888012837,1.76176960635515,4.68484374192016,14.6163263731177
Kosovo,OWID_KOS,2015,2.59337062030425,12.2301363207966,37.2766252914992,6.15184768358736,1.81749522743048,2.96871384753073,16.6809836898636
Kosovo,OWID_KOS,2016,2.54699949299334,12.1120565101763,41.4933640416523,4.92914697522374,4.36053953090658,1.96873713778111,15.9274850499376
Kosovo,OWID_KOS,2017,2.81380330983657,12.6186624036,38.1931934412073,3.08526137981825,1.18947846529337,1.05400952399624,16.1621557261498
Kosovo,OWID_KOS,2018,2.31329217063126,12.2474528652083,40.000765503464,2.52405099675178,3.83721147101717,1.45012108220699,15.4523545484159
Kosovo,OWID_KOS,2019,2.08692038225651,11.2118045827206,38.6660715542328,1.90113363321247,4.73155923476283,1.48689588649953,14.2166238660763
Kuwait,KWT,2008,0.85746137403512,11.5177686280299,28.0350695447599,6.80464776292383,,28.7795988937996,14.2692011774575
Kuwait,KWT,2009,0.800789686833711,12.5664925855263,28.6053067665235,11.461453798379,,41.4708806016484,14.9200130679802
Kuwait,KWT,2010,1.32505013573799,14.2116480622645,27.7507717691085,8.95258546965769,,31.1511282660106,17.2757244495082
Kuwait,KWT,2011,1.18665623569235,13.742996520203,36.3224389611154,6.98424741091624,,26.281167332397,16.888808213277
Kuwait,KWT,2012,1.30151075346824,13.495434547812,34.5788045079773,5.19116857201251,,19.4655937833713,16.4456909831295
Kuwait,KWT,2013,1.05261282290581,12.9726901144591,30.3333676500737,3.64034786311308,,12.6415110571851,17.1363011882579
Kuwait,KWT,2014,1.212702221424,12.5992628285174,32.7178354804228,2.89041261906889,,10.3774035995862,15.604560208814
Kuwait,KWT,2015,1.23744991891955,12.6251860358593,31.7326815013899,2.37172028864301,,8.67373146050101,16.0785710822168
Kuwait,KWT,2016,1.16365386272562,12.715674667792,31.3656154374252,2.22496479931358,,7.4271837811264,16.6505765591245
Kuwait,KWT,2017,1.28904493743004,12.5222743497741,30.8765683815192,1.94939026221767,,6.40746385142597,16.5250673271824
Kuwait,KWT,2018,1.44266995675293,12.7220141102925,30.6768861551178,1.62349995163983,,5.56328098365857,16.4556766182051
Kuwait,KWT,2007,,13.6360387261955,35.6429837730883,3.84787598771217,,9.63358982572827,17.1863639848309
Kyrgyzstan,KGZ,2010,1.29136428278936,22.4995091297624,72.8011330302599,14.7757186410975,-9.05785747764823,9.40965977534971,26.5165563412986
Kyrgyzstan,KGZ,2011,3.40541608815248,20.977260000976,74.8930207812708,9.39821221158704,4.16207283015485,8.49356338290587,24.6060618856244
Kyrgyzstan,KGZ,2012,3.52252473572945,19.0708772816238,79.5297244702033,6.55111366918828,2.44128477348166,5.96271215919086,22.3101153844536
Kyrgyzstan,KGZ,2013,2.73721658460319,17.7909954598311,69.904474944962,5.09046603734623,5.27540313926061,6.08304454077839,19.4515349066945
Kyrgyzstan,KGZ,2014,2.86823864654343,16.8752678042972,64.9691859777361,4.18259903121424,7.6593460091589,6.06456949099224,16.3857585171651
Kyrgyzstan,KGZ,2015,1.6371208492651,16.5030375566603,77.7899003441898,6.74285924908889,-1.92972832987905,10.3351701391809,18.0876550785887
Kyrgyzstan,KGZ,2016,0.571092904855023,17.3725426652041,75.4541095854881,8.51774848332393,4.09232004751804,11.3137971686527,21.1397777249018
